Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"Norbar NOR15006-TB Torque Wrenches, Multi, 1/2in Drive 60-340Nm
Brand Norbar
Item dimensions L x W x H 7 x 8 x 73.4 centimetres
Head style Fixed Square
Pro 340 Adjustable Mushroom Head Torque Wrench 1/2in Drive 60-340Nm
Item Package Length: 7.5cm
Item Package Width: 7.5cm
Item Package Height: 72.0cm
Manufacturer Norbar
Part Number NOR15006-TB
Product Dimensions 7.01 x 8 x 73.41 cm; 2.14 Kilograms
Item model number NOR15006
Size 1/2in Drive 60-340Nm
Colour Multi
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 2.14 kg
","Norbar NOR15006-TB Torque Wrenches, Multi, 1/2in Drive 60-340Nm
Pro 340 Adjustable Mushroom Head Torque Wrench 1/2in Drive 60-340Nm
Item Package Length: 7.5cm
Item Package Width: 7.5cm
Item Package Height: 72.0cm
","Brand Norbar
Item dimensions L x W x H 7 x 8 x 73.4 centimetres
Head style Fixed Square
Manufacturer Norbar
Part Number NOR15006-TB
Product Dimensions 7.01 x 8 x 73.41 cm; 2.14 Kilograms
Item model number NOR15006
Size 1/2in Drive 60-340Nm
Colour Multi
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 2.14 kg
",other,other,2.14kg,other,7,8,73.4,other
"Stanley Tools STA075081 Stanley Fatmax Demolition Wrench 250mm (10in) Capacity 37mm, Black
Brand Stanley Tools
Item dimensions L x W x H 11.2 x 2.6 x 36.6 centimetres
Material Alloy Steel
Head style Box End
Weight 0.77 Kilograms
Made from hardened steel, perfect for the toughest jobs
Can be use as Nail puller and pry bar
Also features a strike face meaning it can be used in conjunction with a hammer
Model number: STA075081
Manufacturer Stanley Black & Decker
Part Number STA075081
Product Dimensions 11.2 x 2.6 x 36.6 cm; 770 Grams
Item model number STA075081
Colour Black
Material Alloy Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Box End
Measurement System Metric
Included Components 1 x Stanley Tools Fatmax Demolition Wrench 250mm (10in)
Batteries Required? No
Item Weight 770 g
","Stanley Tools STA075081 Stanley Fatmax Demolition Wrench 250mm (10in) Capacity 37mm, Black
Made from hardened steel, perfect for the toughest jobs
Can be use as Nail puller and pry bar
Also features a strike face meaning it can be used in conjunction with a hammer
Model number: STA075081
","Brand Stanley Tools
Item dimensions L x W x H 11.2 x 2.6 x 36.6 centimetres
Material Alloy Steel
Head style Box End
Weight 0.77 Kilograms
Manufacturer Stanley Black & Decker
Part Number STA075081
Product Dimensions 11.2 x 2.6 x 36.6 cm; 770 Grams
Item model number STA075081
Colour Black
Material Alloy Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Box End
Measurement System Metric
Included Components 1 x Stanley Tools Fatmax Demolition Wrench 250mm (10in)
Batteries Required? No
Item Weight 770 g
",metal,black,770g,other,11.2,2.6,36.6,other
"Norbar NorTorque 3/8"" Torque Wrench 12-60Nm MDL60 130101
Manufacturer Generic
Head Style Fixed Square
","Norbar NorTorque 3/8"" Torque Wrench 12-60Nm MDL60 130101
","Manufacturer Generic
Head Style Fixed Square
",other,other,other,other,other,other,other,other
"Stahlwille 50180002"" 730"" Torque Wrench, Silver/Black, 2/4 20 Nm
Brand Stahlwille
Item dimensions L x W x H 27 x 12 x 12 centimetres
Material Alloy Steel
Weight 1.18 Pounds
Item Package Quantity: 1
Country of origin:- Germany
Package Weight: 559.99 grams
Package Dimensions (L x B x H) in cm: 31.2 x 4.8 x 2.8
Manufacturer Stahlwille
Part Number 50180002
Product Dimensions 27 x 11.99 x 11.99 cm; 533.88 Grams
Item model number 50180002
Size 2/4 20 Nm
Colour Silver/Black
Material Alloy Steel
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components Torque wrench
Batteries included? No
Batteries Required? No
Item Weight 534 g
","Stahlwille 50180002"" 730"" Torque Wrench, Silver/Black, 2/4 20 Nm
Item Package Quantity: 1
Country of origin:- Germany
Package Weight: 559.99 grams
Package Dimensions (L x B x H) in cm: 31.2 x 4.8 x 2.8
","Brand Stahlwille
Item dimensions L x W x H 27 x 12 x 12 centimetres
Material Alloy Steel
Weight 1.18 Pounds
Manufacturer Stahlwille
Part Number 50180002
Product Dimensions 27 x 11.99 x 11.99 cm; 533.88 Grams
Item model number 50180002
Size 2/4 20 Nm
Colour Silver/Black
Material Alloy Steel
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components Torque wrench
Batteries included? No
Batteries Required? No
Item Weight 534 g
",metal,silver,534g,other,27,12,12,other
"Park Tool TW-5.2 TORQUE WRENCH 2-14 NM 3/8 INCH DRIVE
Brand Park Tool
Head style Fixed Square
Item weight 0.01 Ounces
Number of items 1
Brand Park Tool
Manufacturer Park Tool
Manufacturer reference QKTW52
Item Weight 0.28 Grams
ASIN B075CT1M14
","Park Tool TW-5.2 TORQUE WRENCH 2-14 NM 3/8 INCH DRIVE
","Brand Park Tool
Head style Fixed Square
Item weight 0.01 Ounces
Number of items 1
Brand Park Tool
Manufacturer Park Tool
Manufacturer reference QKTW52
Item Weight 0.28 Grams
ASIN B075CT1M14
",other,other,0.28g,other,other,other,other,other
"BGS 962 | Torque Wrench | 10 mm (3/8"") | 7 - 105 Nm
Brand BGS
Item dimensions L x W x H 38 x 7.9 x 12.4 centimetres
Weight 2.2 Pounds
Operation mode Mechanical
Tools in professional quality.
Original BGS quality.
Torque wrench, 10 (3/8), 7 – 105 NM.
Manufacturer BGS
Part Number 962
Product Dimensions 38 x 7.91 x 12.43 cm; 997.9 Grams
Item model number 962
Power Source Handbetrieben
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 998 g
","BGS 962 | Torque Wrench | 10 mm (3/8"") | 7 - 105 Nm
Tools in professional quality.
Original BGS quality.
Torque wrench, 10 (3/8), 7 – 105 NM.
","Brand BGS
Item dimensions L x W x H 38 x 7.9 x 12.4 centimetres
Weight 2.2 Pounds
Operation mode Mechanical
Manufacturer BGS
Part Number 962
Product Dimensions 38 x 7.91 x 12.43 cm; 997.9 Grams
Item model number 962
Power Source Handbetrieben
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 998 g
",other,other,998g,other,38,7.9,12.4,other
"12Inch Wrench Adjustable Rubber Handle Spanner Good Grip with Wide Jaw
🔧 JAW CAPACITY - 0 - 40mm, Handle length: 200mm
🔧 MATERIAL: Strong Aluminium + Rubber Handle (Good Grip)
🔧 Ideal for tightening & loosening nuts and bolts
🔧 Precision worm with smooth opening to work efficiently
🔧 Suitable for plumbing, tube nut disassembly or gas industry etc.
Manufacturer Rich Taste
","12Inch Wrench Adjustable Rubber Handle Spanner Good Grip with Wide Jaw
🔧 JAW CAPACITY - 0 - 40mm, Handle length: 200mm
🔧 MATERIAL: Strong Aluminium + Rubber Handle (Good Grip)
🔧 Ideal for tightening & loosening nuts and bolts
🔧 Precision worm with smooth opening to work efficiently
🔧 Suitable for plumbing, tube nut disassembly or gas industry etc.
","Manufacturer Rich Taste
",metal,other,other,other,other,other,other,handle
"Bahco 36124 361-24 Stillson Type Pipe Wrench 24-Inch
Brand Bahco
Item dimensions L x W x H 10 x 10 x 40 centimetres
Weight 2.86 Kilograms
Operation mode Mechanical
Model Number: IR361-24
Item Package Quantity: 1
Package Weight: 2860 grams
Package Dimensions (L x B x H) in cm: 5 x 11.6 x 55.2
Manufacturer Bahco
Part Number IR361-24
Product Dimensions 10 x 10 x 40 cm; 2.86 Kilograms
Item model number IR361-24
Size 1 - Pack
Style Stillson Type
Item Package Quantity 1
Number Of Pieces 1
Included Components Components included
Batteries included? No
Batteries Required? No
Item Weight 2.86 kg
","Bahco 36124 361-24 Stillson Type Pipe Wrench 24-Inch
Model Number: IR361-24
Item Package Quantity: 1
Package Weight: 2860 grams
Package Dimensions (L x B x H) in cm: 5 x 11.6 x 55.2
","Brand Bahco
Item dimensions L x W x H 10 x 10 x 40 centimetres
Weight 2.86 Kilograms
Operation mode Mechanical
Manufacturer Bahco
Part Number IR361-24
Product Dimensions 10 x 10 x 40 cm; 2.86 Kilograms
Item model number IR361-24
Size 1 - Pack
Style Stillson Type
Item Package Quantity 1
Number Of Pieces 1
Included Components Components included
Batteries included? No
Batteries Required? No
Item Weight 2.86 kg
",other,other,2.86kg,other,10,10,40,other
"Norbar NOR15016 Torque Wrenches
Brand Norbar
Item dimensions L x W x H 7 x 8 x 50 centimetres
Head style Fixed Square
Lift type Mechanical
Factory calibrated to +/-3 Percent and our new mechanism ensures that the accuracy is retained for longer
Every wrench is supplied with a calibration certificate to satisfy the requirements of ISO 9000:2000
Ergonomic new handle with a high proportion of soft-feel, high grip material
Handle material and lens resist all chemicals in common automotive, industrial and aviation use
Secure push/pull locking mechanism is quick and intuitive to use and prevents accidental adjustment
Manufacturer Norbar
Brand Norbar
Model PRO 200
Product Dimensions 7.01 x 8 x 50.01 cm; 1.48 Kilograms
Item model number NOR15016
Manufacturer Part Number NOR15016
Lift type Mechanical
Item Weight 1.48 kg
","Norbar NOR15016 Torque Wrenches
Factory calibrated to +/-3 Percent and our new mechanism ensures that the accuracy is retained for longer
Every wrench is supplied with a calibration certificate to satisfy the requirements of ISO 9000:2000
Ergonomic new handle with a high proportion of soft-feel, high grip material
Handle material and lens resist all chemicals in common automotive, industrial and aviation use
Secure push/pull locking mechanism is quick and intuitive to use and prevents accidental adjustment
","Brand Norbar
Item dimensions L x W x H 7 x 8 x 50 centimetres
Head style Fixed Square
Lift type Mechanical
Manufacturer Norbar
Brand Norbar
Model PRO 200
Product Dimensions 7.01 x 8 x 50.01 cm; 1.48 Kilograms
Item model number NOR15016
Manufacturer Part Number NOR15016
Lift type Mechanical
Item Weight 1.48 kg
",other,other,1.48kg,other,7,8,50,handle;lock
"Beta Tools Beta 666N/30 666N/30 Torque Wrench Snap Ratchet Reversible Right Precision ± 3%
The item suitable for right-handed tights is sold individually
Size: 40mm diameter, 43mm height, 581mm length, 1/2 inch male square socket
Handle and lens material resistant to all industry and automotive chemicals
How to use: ideal for controlled tightening of right-handed screw connections.
Weight: 1.380 grams
Manufacturer Beta
Part Number 006660030
Product Dimensions 62 x 6 x 6 cm; 1.32 Kilograms
Item model number 6660030
Size 60÷300nm - 1/2'
Item Package Quantity 1
Head Style Fixed Square
Usage Professional
Batteries included? No
Batteries Required? No
Item Weight 1.32 kg
","Beta Tools Beta 666N/30 666N/30 Torque Wrench Snap Ratchet Reversible Right Precision ± 3%
The item suitable for right-handed tights is sold individually
Size: 40mm diameter, 43mm height, 581mm length, 1/2 inch male square socket
Handle and lens material resistant to all industry and automotive chemicals
How to use: ideal for controlled tightening of right-handed screw connections.
Weight: 1.380 grams
","Manufacturer Beta
Part Number 006660030
Product Dimensions 62 x 6 x 6 cm; 1.32 Kilograms
Item model number 6660030
Size 60÷300nm - 1/2'
Item Package Quantity 1
Head Style Fixed Square
Usage Professional
Batteries included? No
Batteries Required? No
Item Weight 1.32 kg
",other,other,1.32kg,other,62,6,6,other
"Torque wrench, digital angle wrench, 1/2 inch Sq Drive 40-200 Nm measures 30-150 ft.lbs
Brand Zerone
Item dimensions L x W x H 55 x 9.5 x 8.5 centimetres
Head style Fixed Square
Weight 2.3 Kilograms
Measurement: 1/2-in. Dr. Digi - Click Wrench measures 30 -150 ft.lbs. in 0.5 increments.
","Torque wrench, digital angle wrench, 1/2 inch Sq Drive 40-200 Nm measures 30-150 ft.lbs
Measurement: 1/2-in. Dr. Digi - Click Wrench measures 30 -150 ft.lbs. in 0.5 increments.
","Brand Zerone
Item dimensions L x W x H 55 x 9.5 x 8.5 centimetres
Head style Fixed Square
Weight 2.3 Kilograms
",other,other,2.3kg,other,55,9.5,8.5,other
"'EXPERT E100105 1/4 Torque Wrench 5-25 Nm
Brand Expert
Item dimensions L x W x H 41 x 323 x 41 millimetres
Weight 0.8 Kilograms
ISO 6789 precision +/-4%.
Comfortable to grip. Quickly and easily adjustable
Bewährte resistance
The Torque value can be read directly
Delivered with a calibration certificate
Manufacturer Expert
Part Number E100105
Product Dimensions 4.1 x 32.3 x 4.1 cm; 800 Grams
Item model number E100105
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 800 g
","'EXPERT E100105 1/4 Torque Wrench 5-25 Nm
ISO 6789 precision +/-4%.
Comfortable to grip. Quickly and easily adjustable
Bewährte resistance
The Torque value can be read directly
Delivered with a calibration certificate
","Brand Expert
Item dimensions L x W x H 41 x 323 x 41 millimetres
Weight 0.8 Kilograms
Manufacturer Expert
Part Number E100105
Product Dimensions 4.1 x 32.3 x 4.1 cm; 800 Grams
Item model number E100105
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Batteries included? No
Batteries Required? No
Item Weight 800 g
",other,other,800g,other,4.1,32.3,4.1,other
"Norbar 11087 SL0 Torque Wrench
Brand Norbar
Item dimensions L x W x H 22.5 x 5 x 5 centimetres
Head style Fixed Square
Weight 400 Grams
Accuracy exceeds all international standards
Fixed head version has a push through square for left and right handed torque tightening
High quality 72 tooth ratchet allows use in cone spaces
Production 'P' Type versions designed to discourage unauthorised alteration
Torque handle versions, both 16mm spigot and 9 x 12mm female
Manufacturer Norbar
Part Number 11087
Product Dimensions 22.5 x 5 x 5 cm; 400 Grams
Item model number 11087
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 400 g
","Norbar 11087 SL0 Torque Wrench
Accuracy exceeds all international standards
Fixed head version has a push through square for left and right handed torque tightening
High quality 72 tooth ratchet allows use in cone spaces
Production 'P' Type versions designed to discourage unauthorised alteration
Torque handle versions, both 16mm spigot and 9 x 12mm female
","Brand Norbar
Item dimensions L x W x H 22.5 x 5 x 5 centimetres
Head style Fixed Square
Weight 400 Grams
Manufacturer Norbar
Part Number 11087
Product Dimensions 22.5 x 5 x 5 cm; 400 Grams
Item model number 11087
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 400 g
",other,other,400g,other,22.5,5,5,handle
"Trade Quality 1/2 inch Drive Ratchet Torque Wrench 70-350Nm SS031
Trade Quality 1/2 inch Drive Ratchet Torque Wrench 70-350Nm SS031
Manufacturer Toolzone
Part Number SS031
Manufacturer reference SS031
Material Alloy Steel
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
","Trade Quality 1/2 inch Drive Ratchet Torque Wrench 70-350Nm SS031
Trade Quality 1/2 inch Drive Ratchet Torque Wrench 70-350Nm SS031
","Manufacturer Toolzone
Part Number SS031
Manufacturer reference SS031
Material Alloy Steel
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
",metal,other,other,other,other,other,other,other
"Sealey AK228 Micrometer Torque Wrench 3/4""Sq Drive
Brand Sealey
Item dimensions L x W x H 14.2 x 70.4 x 7.8 centimetres
Material Alloy Steel
Head style Fixed Square
Weight 3.48 Kilograms

Heat treated steel ratchet head.
Chrome plated for corrosion resistance.
Micrometre type torque range adjustment.
50-300lb.ft/68-407Nm.
Supplied in storage case.

Manufacturer Sealey
Part Number AK228
Product Dimensions 14.2 x 70.4 x 7.8 cm; 3.48 Kilograms
Item model number AK228
Size 3/4-Inch Square Drive
Colour Silver
Material Alloy Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Included Components Torque Wrench
Batteries included? No
Batteries Required? No
Item Weight 3.48 kg
","Sealey AK228 Micrometer Torque Wrench 3/4""Sq Drive

Heat treated steel ratchet head.
Chrome plated for corrosion resistance.
Micrometre type torque range adjustment.
50-300lb.ft/68-407Nm.
Supplied in storage case.

","Brand Sealey
Item dimensions L x W x H 14.2 x 70.4 x 7.8 centimetres
Material Alloy Steel
Head style Fixed Square
Weight 3.48 Kilograms
Manufacturer Sealey
Part Number AK228
Product Dimensions 14.2 x 70.4 x 7.8 cm; 3.48 Kilograms
Item model number AK228
Size 3/4-Inch Square Drive
Colour Silver
Material Alloy Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Included Components Torque Wrench
Batteries included? No
Batteries Required? No
Item Weight 3.48 kg
",metal,silver,3.48kg,other,14.2,70.4,7.8,other
"Telescopic Ratchet 1/2 inch Encore 600 45-60cm from WIESEMANN 1893 I Telescopic Ratchet for Work with high Torques up to 615 Nm I with 72 Teeth, Ball Guard & Switch Function I 81338
CONTENTS - Fine-toothed telescopic ratchet with 72 teeth, extandable with switch function.
REVERSIBLE RATCHET - The included reversible ratchet is finely toothed and provides an ideal grip thanks to the two-component handle. With the lever on the head you can quickly change the screwing direction and activate the right-left rotation. The ball lock guarantees a firm hold of the nuts. The 1/2"" ratchet can be used for a working range up to a minimum of 615 NM.
MATERIAL - Q-30 steel (hardened Cr-V / chrome-vanadium steel) with high quality surface. Matt chrome-plated for optimum corrosion protection. All parts comply with the valid DIN standards.
FLEXIBLE - The handle can be locked in 6 positions with a retractable and self-locking ring, which gives you more safety when working and the ratchet does not wobble when fully extended thanks to its good workmanship. The length of the telescopic ratchet is 45cm when un-extended and 60cm when extended.
ENCORE series - What you need to survive. In our ENCORE series you will find all the mechanical tools of everyday life that simply everyone must have at home.
Manufacturer THE FABELHAFT GROUP
Part Number 81338
Package Dimensions 48.9 x 4.9 x 4.6 cm; 1.16 Kilograms
Item model number 81338
Size 1/4 inch - small
Batteries included? No
Batteries Required? No
Item Weight 1.16 kg
","Telescopic Ratchet 1/2 inch Encore 600 45-60cm from WIESEMANN 1893 I Telescopic Ratchet for Work with high Torques up to 615 Nm I with 72 Teeth, Ball Guard & Switch Function I 81338
CONTENTS - Fine-toothed telescopic ratchet with 72 teeth, extandable with switch function.
REVERSIBLE RATCHET - The included reversible ratchet is finely toothed and provides an ideal grip thanks to the two-component handle. With the lever on the head you can quickly change the screwing direction and activate the right-left rotation. The ball lock guarantees a firm hold of the nuts. The 1/2"" ratchet can be used for a working range up to a minimum of 615 NM.
MATERIAL - Q-30 steel (hardened Cr-V / chrome-vanadium steel) with high quality surface. Matt chrome-plated for optimum corrosion protection. All parts comply with the valid DIN standards.
FLEXIBLE - The handle can be locked in 6 positions with a retractable and self-locking ring, which gives you more safety when working and the ratchet does not wobble when fully extended thanks to its good workmanship. The length of the telescopic ratchet is 45cm when un-extended and 60cm when extended.
ENCORE series - What you need to survive. In our ENCORE series you will find all the mechanical tools of everyday life that simply everyone must have at home.
","Manufacturer THE FABELHAFT GROUP
Part Number 81338
Package Dimensions 48.9 x 4.9 x 4.6 cm; 1.16 Kilograms
Item model number 81338
Size 1/4 inch - small
Batteries included? No
Batteries Required? No
Item Weight 1.16 kg
",metal,other,1.16kg,other,48.9,4.9,4.6,handle;lock
"Monument 345v Adjustable Fitted 2 Jaws Wrench
Brand Monument
Item dimensions L x W x H 20 x 94 x 20 millimetres
Material Alloy Steel
Weight 0.55 Kilograms
Operation mode Mechanical
Adjustable basin wrench
Suitable for tightening/loosening nuts
Will grip uneven shapes
Swivelling head
Heat treated for long life
Manufacturer Monument
Part Number MON345
Product Dimensions 2 x 9.4 x 2 cm; 550 Grams
Item model number MON345
Material Alloy Steel
Item Package Quantity 1
Included Components 1 x MON345
Batteries included? No
Batteries Required? No
Item Weight 550 g
","Monument 345v Adjustable Fitted 2 Jaws Wrench
Adjustable basin wrench
Suitable for tightening/loosening nuts
Will grip uneven shapes
Swivelling head
Heat treated for long life
","Brand Monument
Item dimensions L x W x H 20 x 94 x 20 millimetres
Material Alloy Steel
Weight 0.55 Kilograms
Operation mode Mechanical
Manufacturer Monument
Part Number MON345
Product Dimensions 2 x 9.4 x 2 cm; 550 Grams
Item model number MON345
Material Alloy Steel
Item Package Quantity 1
Included Components 1 x MON345
Batteries included? No
Batteries Required? No
Item Weight 550 g
",metal,other,550g,other,2,9.4,2,other
"Yato yt-20941 – Insulated Adjustable Wrench 250 mm VDE
Brand Yato
Item dimensions L x W x H 25 x 7.3 x 3 centimetres
Material Chrome Vanadium Steel
Weight 300 Grams
VDE certified up 1000 V
Jaws with metric scale (jaws span 0-35 mm)
Soft grip handle for comfort of work
Manufactured from durable chrome vanadium steel
Manufacturer YATO
Part Number YT-20941
Product Dimensions 25 x 7.3 x 3 cm; 300 Grams
Item model number YT-20941
Material Chrome Vanadium Steel
Voltage 1000 Volts
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 300 g
","Yato yt-20941 – Insulated Adjustable Wrench 250 mm VDE
VDE certified up 1000 V
Jaws with metric scale (jaws span 0-35 mm)
Soft grip handle for comfort of work
Manufactured from durable chrome vanadium steel
","Brand Yato
Item dimensions L x W x H 25 x 7.3 x 3 centimetres
Material Chrome Vanadium Steel
Weight 300 Grams
Manufacturer YATO
Part Number YT-20941
Product Dimensions 25 x 7.3 x 3 cm; 300 Grams
Item model number YT-20941
Material Chrome Vanadium Steel
Voltage 1000 Volts
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 300 g
",metal,other,300g,other,25,7.3,3,handle
"NEILSEN TOOLS Pass Through/Go Thru Torque Wrench with Extension Bar + Sockets range 10-210Nm
Brand NEILSEN TOOLS
Material Chrome Vanadium Steel
Head style Fixed Square
Forward and reverse action and comes in an handy storage case with 17 19 21mm sockets and a 75mm extension bar
It has forward and reverse action and comes in an handy storage case with 17 19 21mm sockets and a 75mm extension bar
The scale is in Newton Meters with a Torque Range of 10 - 210Nm.
Manufacturer NEILSEN
Brand NEILSEN TOOLS
Package Dimensions 49.28 x 6.86 x 6.35 cm; 1.7 Kilograms
Manufacturer reference CT3949
Manufacturer Part Number CT3949
Item Weight 1.7 kg
","NEILSEN TOOLS Pass Through/Go Thru Torque Wrench with Extension Bar + Sockets range 10-210Nm
Forward and reverse action and comes in an handy storage case with 17 19 21mm sockets and a 75mm extension bar
It has forward and reverse action and comes in an handy storage case with 17 19 21mm sockets and a 75mm extension bar
The scale is in Newton Meters with a Torque Range of 10 - 210Nm.
","Brand NEILSEN TOOLS
Material Chrome Vanadium Steel
Head style Fixed Square
Manufacturer NEILSEN
Brand NEILSEN TOOLS
Package Dimensions 49.28 x 6.86 x 6.35 cm; 1.7 Kilograms
Manufacturer reference CT3949
Manufacturer Part Number CT3949
Item Weight 1.7 kg
",metal,other,1.7kg,other,49.28,6.86,6.35,other
"Silverline CB40 Adjustable Basin Wrench, 280 mm
Brand Silverline
Item dimensions L x W x H 1 x 4 millimetres
Material Carbon Steel
Head style Box End
Weight 0.42 Grams
Adjustable pivot head
Hardened steel jaws
Fits 1/2 inch and 3/4 inch nuts
Reversible in use
With pivoted, multi-position adjustable jaw
Manufacturer SLTL4
Part Number CB40
Product Dimensions 0.12 x 0.02 x 0.37 cm; 0.42 Grams
Item model number CB40
Size 1 - Pack
Style Basin Wrench
Material Carbon Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Box End
Included Components 1 x Adjustable Basin Wrench
Batteries included? No
Batteries Required? No
Item Weight 0.42 g
","Silverline CB40 Adjustable Basin Wrench, 280 mm
Adjustable pivot head
Hardened steel jaws
Fits 1/2 inch and 3/4 inch nuts
Reversible in use
With pivoted, multi-position adjustable jaw
","Brand Silverline
Item dimensions L x W x H 1 x 4 millimetres
Material Carbon Steel
Head style Box End
Weight 0.42 Grams
Manufacturer SLTL4
Part Number CB40
Product Dimensions 0.12 x 0.02 x 0.37 cm; 0.42 Grams
Item model number CB40
Size 1 - Pack
Style Basin Wrench
Material Carbon Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Box End
Included Components 1 x Adjustable Basin Wrench
Batteries included? No
Batteries Required? No
Item Weight 0.42 g
",metal,other,0.42g,other,0.12,0.02,0.37,other
"sourcing map Adjustable Tap Wrench Handle, for Metric M5-M20 W7/32-3/4 Taps, Tap Reamer Tapping Wrench Tool, Medium Carbon Steel Handle with Nickel Plated
Tap Wrench: Fit M5-M20 / 7/32""-3/4""(UNC/UNF) / 4mm-17mm capacity size, medium carbon steel handle with nickel plated, zinc alloy chuck with electrostatic spraying, offering high hardness and wear resistance for long service life
Applications: Hand tap wrench can clamp various taps for tapping operations. It also can be used with drills, reamers, screw extractors and other small tools that need to be rotated manually
Features: Tap wrench has 1 rigid handle and 1 adjustable handle that adjusts the jaws to clamp tools easily and firmly. Straight tap wrench provides great leverage, and is specially ideal for larger-diameter taps
Easy To Use: Operates with both hands to rotate the tap wrench in a certain direction to process, repair and clean the internal thread
Tips: The force of both hands must be even when operating the tap wrench. The wrench and the tap should form an angle of 90 degrees, and the tap and the threaded bottom hole are perpendicular to each other
Manufacturer sourcing map
Part Number A19041000ux0360
Package Dimensions 38 x 14.4 x 3.1 cm; 650 Grams
Manufacturer reference a19041000ux0360
Size M5-M20
Material Zinc alloy&amp;carbon steel
Batteries included? No
Batteries Required? No
Item Weight 650 g
","sourcing map Adjustable Tap Wrench Handle, for Metric M5-M20 W7/32-3/4 Taps, Tap Reamer Tapping Wrench Tool, Medium Carbon Steel Handle with Nickel Plated
Tap Wrench: Fit M5-M20 / 7/32""-3/4""(UNC/UNF) / 4mm-17mm capacity size, medium carbon steel handle with nickel plated, zinc alloy chuck with electrostatic spraying, offering high hardness and wear resistance for long service life
Applications: Hand tap wrench can clamp various taps for tapping operations. It also can be used with drills, reamers, screw extractors and other small tools that need to be rotated manually
Features: Tap wrench has 1 rigid handle and 1 adjustable handle that adjusts the jaws to clamp tools easily and firmly. Straight tap wrench provides great leverage, and is specially ideal for larger-diameter taps
Easy To Use: Operates with both hands to rotate the tap wrench in a certain direction to process, repair and clean the internal thread
Tips: The force of both hands must be even when operating the tap wrench. The wrench and the tap should form an angle of 90 degrees, and the tap and the threaded bottom hole are perpendicular to each other
","Manufacturer sourcing map
Part Number A19041000ux0360
Package Dimensions 38 x 14.4 x 3.1 cm; 650 Grams
Manufacturer reference a19041000ux0360
Size M5-M20
Material Zinc alloy&amp;carbon steel
Batteries included? No
Batteries Required? No
Item Weight 650 g
",metal,other,650g,other,38,14.4,3.1,handle
"Teng 4008 600mm 24-inch Adjustable Wrench
Brand Teng
Item dimensions L x W x H 23 x 144 x 601 millimetres
Material Chrome Vanadium Steel
Weight 3.22 Kilograms
Graduated jaw markings
15° jaw angle for use in narrow spaces
Wide jaw opening
Non-protruding on moveable jaw end
Comfortable handle
Manufacturer Teng
Part Number 4008
Product Dimensions 2.31 x 14.4 x 60.1 cm; 3.22 Kilograms
Item model number TEN4008
Material Chrome Vanadium Steel
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 3.22 kg
","Teng 4008 600mm 24-inch Adjustable Wrench
Graduated jaw markings
15° jaw angle for use in narrow spaces
Wide jaw opening
Non-protruding on moveable jaw end
Comfortable handle
","Brand Teng
Item dimensions L x W x H 23 x 144 x 601 millimetres
Material Chrome Vanadium Steel
Weight 3.22 Kilograms
Manufacturer Teng
Part Number 4008
Product Dimensions 2.31 x 14.4 x 60.1 cm; 3.22 Kilograms
Item model number TEN4008
Material Chrome Vanadium Steel
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 3.22 kg
",metal,other,3.22kg,other,2.31,14.4,60.1,handle
